"id_turma";"codigo_turma";"id_docente_interno";"id_docente_externo";"observacao";"id_componente_curricular";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes";
"1239333";"01";"5752385";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"5";"7";"REGULAR";"f";"2015-06-19 09:55:52.35";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239334";"02";"5752385";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"5";"7";"REGULAR";"f";"2015-06-19 10:00:09.142";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239334";"02";"5752190";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"5";"7";"REGULAR";"f";"2015-06-19 10:00:09.142";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239334";"02";"5753380";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"5";"7";"REGULAR";"f";"2015-06-19 10:00:09.142";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239334";"02";"5756618";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"5";"7";"REGULAR";"f";"2015-06-19 10:00:09.142";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239334";"02";"26598";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"5";"7";"REGULAR";"f";"2015-06-19 10:00:09.142";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239334";"02";"23056";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"5";"7";"REGULAR";"f";"2015-06-19 10:00:09.142";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239334";"02";"5753004";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"5";"7";"REGULAR";"f";"2015-06-19 10:00:09.142";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239334";"02";"5753102";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"5";"7";"REGULAR";"f";"2015-06-19 10:00:09.142";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239335";"03";"5752190";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"4";"7";"REGULAR";"f";"2015-06-19 09:57:13.652";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239335";"03";"5756618";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"4";"7";"REGULAR";"f";"2015-06-19 09:57:13.652";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239335";"03";"5753004";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"4";"7";"REGULAR";"f";"2015-06-19 09:57:13.652";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239335";"03";"5752385";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"4";"7";"REGULAR";"f";"2015-06-19 09:57:13.652";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239335";"03";"5753380";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"4";"7";"REGULAR";"f";"2015-06-19 09:57:13.652";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239335";"03";"23056";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"4";"7";"REGULAR";"f";"2015-06-19 09:57:13.652";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239335";"03";"5753102";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"4";"7";"REGULAR";"f";"2015-06-19 09:57:13.652";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239335";"03";"26598";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"4";"7";"REGULAR";"f";"2015-06-19 09:57:13.652";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239336";"04";"5752190";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-19 10:01:34.468";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239336";"04";"5753004";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-19 10:01:34.468";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239336";"04";"5753380";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-19 10:01:34.468";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239336";"04";"26598";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-19 10:01:34.468";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239336";"04";"23056";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-19 10:01:34.468";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239336";"04";"5753102";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-19 10:01:34.468";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239336";"04";"5756618";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-19 10:01:34.468";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239336";"04";"5752385";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-19 10:01:34.468";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239337";"05";"5753380";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"5";"7";"REGULAR";"f";"2015-06-19 09:58:55.763";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239337";"05";"5753004";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"5";"7";"REGULAR";"f";"2015-06-19 09:58:55.763";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239337";"05";"23056";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"5";"7";"REGULAR";"f";"2015-06-19 09:58:55.763";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239337";"05";"5752190";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"5";"7";"REGULAR";"f";"2015-06-19 09:58:55.763";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239337";"05";"5753102";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"5";"7";"REGULAR";"f";"2015-06-19 09:58:55.763";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239337";"05";"26598";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"5";"7";"REGULAR";"f";"2015-06-19 09:58:55.763";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239337";"05";"5756618";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"5";"7";"REGULAR";"f";"2015-06-19 09:58:55.763";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239337";"05";"5752385";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"5";"7";"REGULAR";"f";"2015-06-19 09:58:55.763";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239338";"06";"5753102";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-19 10:03:05.699";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239338";"06";"5753380";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-19 10:03:05.699";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239338";"06";"5752385";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-19 10:03:05.699";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239338";"06";"5752190";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-19 10:03:05.699";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239338";"06";"26598";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-19 10:03:05.699";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239338";"06";"23056";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-19 10:03:05.699";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239338";"06";"5753004";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-19 10:03:05.699";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239338";"06";"5756618";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-19 10:03:05.699";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239339";"07";"5753102";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-19 10:04:24.751";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239339";"07";"5753004";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-19 10:04:24.751";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239339";"07";"23056";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-19 10:04:24.751";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239339";"07";"5752190";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-19 10:04:24.751";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239339";"07";"5752385";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-19 10:04:24.751";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239339";"07";"5753380";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-19 10:04:24.751";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239339";"07";"26598";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-19 10:04:24.751";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239339";"07";"5756618";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-19 10:04:24.751";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239340";"08";"5756618";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"6";"6";"REGULAR";"f";"2015-06-19 10:05:55.113";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239340";"08";"26598";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"6";"6";"REGULAR";"f";"2015-06-19 10:05:55.113";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239340";"08";"5753004";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"6";"6";"REGULAR";"f";"2015-06-19 10:05:55.113";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239340";"08";"23056";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"6";"6";"REGULAR";"f";"2015-06-19 10:05:55.113";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239340";"08";"5752385";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"6";"6";"REGULAR";"f";"2015-06-19 10:05:55.113";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239340";"08";"5752190";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"6";"6";"REGULAR";"f";"2015-06-19 10:05:55.113";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239340";"08";"5753102";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"6";"6";"REGULAR";"f";"2015-06-19 10:05:55.113";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239340";"08";"5753380";"";"";"54286";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"24M12 (02/02/2015 - 20/06/2015)";"6";"6";"REGULAR";"f";"2015-06-19 10:05:55.113";"f";"";"76";"CONSOLIDADA";"";"Presencial";
"1239341";"01";"5752391";"";"";"54288";"GRADUAÇÃO";"Campus Central";"HUOL/HWG";"2015";"1";"2015-02-02";"2015-06-20";"3T12";"45";"55";"REGULAR";"f";"2015-06-19 20:33:15.701";"f";"";"36";"CONSOLIDADA";"";"Presencial";
"1239341";"01";"5752384";"";"";"54288";"GRADUAÇÃO";"Campus Central";"HUOL/HWG";"2015";"1";"2015-02-02";"2015-06-20";"3T12";"45";"55";"REGULAR";"f";"2015-06-19 20:33:15.701";"f";"";"36";"CONSOLIDADA";"";"Presencial";
"1239341";"01";"25950";"";"";"54288";"GRADUAÇÃO";"Campus Central";"HUOL/HWG";"2015";"1";"2015-02-02";"2015-06-20";"3T12";"45";"55";"REGULAR";"f";"2015-06-19 20:33:15.701";"f";"";"36";"CONSOLIDADA";"";"Presencial";
"1239341";"01";"5755605";"";"";"54288";"GRADUAÇÃO";"Campus Central";"HUOL/HWG";"2015";"1";"2015-02-02";"2015-06-20";"3T12";"45";"55";"REGULAR";"f";"2015-06-19 20:33:15.701";"f";"";"36";"CONSOLIDADA";"";"Presencial";
"1239341";"01";"5755870";"";"";"54288";"GRADUAÇÃO";"Campus Central";"HUOL/HWG";"2015";"1";"2015-02-02";"2015-06-20";"3T12";"45";"55";"REGULAR";"f";"2015-06-19 20:33:15.701";"f";"";"36";"CONSOLIDADA";"";"Presencial";
"1239341";"01";"26225";"";"";"54288";"GRADUAÇÃO";"Campus Central";"HUOL/HWG";"2015";"1";"2015-02-02";"2015-06-20";"3T12";"45";"55";"REGULAR";"f";"2015-06-19 20:33:15.701";"f";"";"36";"CONSOLIDADA";"";"Presencial";
"1239341";"01";"5755545";"";"";"54288";"GRADUAÇÃO";"Campus Central";"HUOL/HWG";"2015";"1";"2015-02-02";"2015-06-20";"3T12";"45";"55";"REGULAR";"f";"2015-06-19 20:33:15.701";"f";"";"36";"CONSOLIDADA";"";"Presencial";
"1239341";"01";"63327";"";"";"54288";"GRADUAÇÃO";"Campus Central";"HUOL/HWG";"2015";"1";"2015-02-02";"2015-06-20";"3T12";"45";"55";"REGULAR";"f";"2015-06-19 20:33:15.701";"f";"";"36";"CONSOLIDADA";"";"Presencial";
"1239341";"01";"5753062";"";"";"54288";"GRADUAÇÃO";"Campus Central";"HUOL/HWG";"2015";"1";"2015-02-02";"2015-06-20";"3T12";"45";"55";"REGULAR";"f";"2015-06-19 20:33:15.701";"f";"";"36";"CONSOLIDADA";"";"Presencial";
"1239342";"01";"5752391";"";"";"54289";"GRADUAÇÃO";"Campus Central";"HUOL/HWG";"2015";"1";"2015-02-02";"2015-06-20";"6M12  5T12 (02/02/2015 - 20/06/2015)";"15";"18";"REGULAR";"f";"2015-06-19 20:05:30.24";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"1239342";"01";"5753062";"";"";"54289";"GRADUAÇÃO";"Campus Central";"HUOL/HWG";"2015";"1";"2015-02-02";"2015-06-20";"6M12  5T12 (02/02/2015 - 20/06/2015)";"15";"18";"REGULAR";"f";"2015-06-19 20:05:30.24";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"1239342";"01";"5752384";"";"";"54289";"GRADUAÇÃO";"Campus Central";"HUOL/HWG";"2015";"1";"2015-02-02";"2015-06-20";"6M12  5T12 (02/02/2015 - 20/06/2015)";"15";"18";"REGULAR";"f";"2015-06-19 20:05:30.24";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"1239342";"01";"25950";"";"";"54289";"GRADUAÇÃO";"Campus Central";"HUOL/HWG";"2015";"1";"2015-02-02";"2015-06-20";"6M12  5T12 (02/02/2015 - 20/06/2015)";"15";"18";"REGULAR";"f";"2015-06-19 20:05:30.24";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"1239342";"01";"26225";"";"";"54289";"GRADUAÇÃO";"Campus Central";"HUOL/HWG";"2015";"1";"2015-02-02";"2015-06-20";"6M12  5T12 (02/02/2015 - 20/06/2015)";"15";"18";"REGULAR";"f";"2015-06-19 20:05:30.24";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"1239343";"02";"25950";"";"";"54289";"GRADUAÇÃO";"Campus Central";"HUOL/HWG";"2015";"1";"2015-02-02";"2015-06-20";"6M12  5T12 (02/02/2015 - 20/06/2015)";"15";"18";"REGULAR";"f";"2015-06-19 20:14:46.265";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"1239343";"02";"26225";"";"";"54289";"GRADUAÇÃO";"Campus Central";"HUOL/HWG";"2015";"1";"2015-02-02";"2015-06-20";"6M12  5T12 (02/02/2015 - 20/06/2015)";"15";"18";"REGULAR";"f";"2015-06-19 20:14:46.265";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"1239343";"02";"5753062";"";"";"54289";"GRADUAÇÃO";"Campus Central";"HUOL/HWG";"2015";"1";"2015-02-02";"2015-06-20";"6M12  5T12 (02/02/2015 - 20/06/2015)";"15";"18";"REGULAR";"f";"2015-06-19 20:14:46.265";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"1239343";"02";"5752384";"";"";"54289";"GRADUAÇÃO";"Campus Central";"HUOL/HWG";"2015";"1";"2015-02-02";"2015-06-20";"6M12  5T12 (02/02/2015 - 20/06/2015)";"15";"18";"REGULAR";"f";"2015-06-19 20:14:46.265";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"1239343";"02";"5752391";"";"";"54289";"GRADUAÇÃO";"Campus Central";"HUOL/HWG";"2015";"1";"2015-02-02";"2015-06-20";"6M12  5T12 (02/02/2015 - 20/06/2015)";"15";"18";"REGULAR";"f";"2015-06-19 20:14:46.265";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"1239344";"03";"5752384";"";"";"54289";"GRADUAÇÃO";"Campus Central";"HUOL/HWG";"2015";"1";"2015-02-02";"2015-06-20";"6M12  5T12 (02/02/2015 - 20/06/2015)";"15";"19";"REGULAR";"f";"2015-06-19 20:16:42.155";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"1239344";"03";"5753062";"";"";"54289";"GRADUAÇÃO";"Campus Central";"HUOL/HWG";"2015";"1";"2015-02-02";"2015-06-20";"6M12  5T12 (02/02/2015 - 20/06/2015)";"15";"19";"REGULAR";"f";"2015-06-19 20:16:42.155";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"1239344";"03";"25950";"";"";"54289";"GRADUAÇÃO";"Campus Central";"HUOL/HWG";"2015";"1";"2015-02-02";"2015-06-20";"6M12  5T12 (02/02/2015 - 20/06/2015)";"15";"19";"REGULAR";"f";"2015-06-19 20:16:42.155";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"1239344";"03";"5752391";"";"";"54289";"GRADUAÇÃO";"Campus Central";"HUOL/HWG";"2015";"1";"2015-02-02";"2015-06-20";"6M12  5T12 (02/02/2015 - 20/06/2015)";"15";"19";"REGULAR";"f";"2015-06-19 20:16:42.155";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"1239344";"03";"26225";"";"";"54289";"GRADUAÇÃO";"Campus Central";"HUOL/HWG";"2015";"1";"2015-02-02";"2015-06-20";"6M12  5T12 (02/02/2015 - 20/06/2015)";"15";"19";"REGULAR";"f";"2015-06-19 20:16:42.155";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"1239345";"01";"25440";"";"";"54311";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"56M12";"57";"55";"REGULAR";"f";"2015-06-20 10:09:02.802";"f";"";"68";"CONSOLIDADA";"";"Presencial";
"1239345";"01";"5754331";"";"";"54311";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"56M12";"57";"55";"REGULAR";"f";"2015-06-20 10:09:02.802";"f";"";"68";"CONSOLIDADA";"";"Presencial";
"1239345";"01";"5752188";"";"";"54311";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"56M12";"57";"55";"REGULAR";"f";"2015-06-20 10:09:02.802";"f";"";"68";"CONSOLIDADA";"";"Presencial";
"1239345";"01";"5752797";"";"";"54311";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"56M12";"57";"55";"REGULAR";"f";"2015-06-20 10:09:02.802";"f";"";"68";"CONSOLIDADA";"";"Presencial";
"1239345";"01";"20815";"";"";"54311";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"56M12";"57";"55";"REGULAR";"f";"2015-06-20 10:09:02.802";"f";"";"68";"CONSOLIDADA";"";"Presencial";
"1239345";"01";"5754351";"";"";"54311";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"56M12";"57";"55";"REGULAR";"f";"2015-06-20 10:09:02.802";"f";"";"68";"CONSOLIDADA";"";"Presencial";
"1239345";"01";"5753805";"";"";"54311";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"56M12";"57";"55";"REGULAR";"f";"2015-06-20 10:09:02.802";"f";"";"68";"CONSOLIDADA";"";"Presencial";
"1239345";"01";"5751840";"";"";"54311";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"56M12";"57";"55";"REGULAR";"f";"2015-06-20 10:09:02.802";"f";"";"68";"CONSOLIDADA";"";"Presencial";
"1239346";"01";"5752797";"";"";"54312";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"234M12 (02/02/2015 - 20/06/2015)";"7";"8";"REGULAR";"f";"2015-06-20 10:20:37.016";"f";"";"112";"CONSOLIDADA";"";"Presencial";
"1239346";"01";"20815";"";"";"54312";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"234M12 (02/02/2015 - 20/06/2015)";"7";"8";"REGULAR";"f";"2015-06-20 10:20:37.016";"f";"";"112";"CONSOLIDADA";"";"Presencial";
"1239346";"01";"5754351";"";"";"54312";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"234M12 (02/02/2015 - 20/06/2015)";"7";"8";"REGULAR";"f";"2015-06-20 10:20:37.016";"f";"";"112";"CONSOLIDADA";"";"Presencial";
